;Returns;Returns;;
Date;Front December;1 month;2 months;3 months
20160223;-9,882187365;-4,179537095;-3,812185551;-3,593539865
20160224;-0,818000471;3,186828198;3,036124821;2,978647489
20160225;4,22173245;1,780462463;1,552998489;1,362047752
20160226;-1,587334916;-0,730956305;-0,801219924;-0,896866998
20160229;0,199800266;3,138710642;3,220802415;3,223486185
20160301;-0,199800266;0,654131523;0,642572492;0,579864566
20160302;-0,601807233;0,325468147;0,21327654;0,183799448
20160303;-1,418463499;0,37837883;0,398671624;0,31430094
20160304;0,610378294;4,354824525;4,308997773;4,299536326
20160307;3,390155168;5,330573089;5,246131118;5,221971883
20160308;-1,382055562;-2,957104522;-3,034985757;-3,090540513
20160309;1,185784645;3,518697989;3,443984282;3,256831084
20160310;-3,396930006;-2,514925445;-2,356479743;-2,305024021
20160311;1,612938193;0,845355606;1,002821171;1,135140796
20160314;-2,429269257;-2,152235227;-2,289330751;-2,357052383
20160315;-0,205128277;-2,018721933;-1,93594984;-1,961577483
20160316;2,032590301;4,022295091;3,957216583;3,740593574
20160317;0,801607499;2,956120956;2,886203224;2,76339642
20160318;-1,204833852;-0,821856209;-0,761545803;-0,707383285
20160321;-1,424235672;0,821856209;0,880015193;0,848261448
20160322;-1,02987522;0,600025801;0,660847342;0,701429109
20160323;-0,414938355;-3,209611757;-3,397455948;-3,388548342
20160324;1,034135379;-0,146127644;-0,120583639;-0,119402999
20160329;-1,450802649;-2,527389234;-2,452305332;-2,354191965
20160330;3,688942869;0,500626828;0,594061153;0,636477057
20160331;4,907756179;0,696693537;0,615083745;0,583943265
20160401;-0,769234562;-4,203150327;-4,207983703;-4,186369815
20160404;2,854618191;-2,566929834;-2,880697442;-2,92628683
20160405;-1,702973984;0,476443463;0,131561656;-0,026051843
20160406;1,327033692;5,07121908;5,050413217;4,980704195
20160407;-0,566573754;-1,034448483;-1,283197882;-1,39792591
20160408;2,616971773;6,171307758;6,209822012;6,165919131
20160411;2,909296094;2,099876615;2,189095301;2,24360895
20160412;0,179051077;4,251097132;4,060776901;3,942513307
20160413;-0,898478641;-1,169340961;-0,982370035;-0,866190868
20160414;1,255621878;-0,931719046;-0,946805991;-0,941288886
20160415;-2,344561857;-1,703932545;-1,78249692;-1,840751895
20160418;-0,182648453;-0,67575697;-0,740572697;-0,805991698
20160419;1,811643751;2,493779658;2,681494456;2,961492054
20160420;-0,359712618;3,979067612;3,968158874;4,004054449
20160421;3,540192705;-2,755117609;-2,687386395;-2,511323155
20160422;3,75470726;1,520261786;1,484791821;1,405381058
20160425;-1,179457649;-1,678079426;-1,618840098;-1,560299757
20160426;11,5143019;2,803298138;2,712703554;2,644673861
20160427;3,269236169;2,918810599;2,831592012;2,744561163
20160428;-7,590896319;1,77406976;1,740268261;1,644328858
20160429;-2,556049698;-0,840871047;-0,77204348;-0,72516634
20160502;-1,139149829;-3,305021841;-3,192439655;-3,0401328
20160503;-1,983536106;-1,894329774;-1,899413069;-1,860720062
20160504;2,310333782;-0,781341178;-0,685615867;-0,613364464
20160505;1,13545421;0,87024983;0,861788562;0,831514638
20160506;-5,639968846;0,796640637;0,898045681;0,997406361
20160509;-2,768342875;-3,910610654;-3,709475829;-3,580046317
20160510;3,448617607;4,240680268;4,036024502;3,924651439
20160511;2,013490841;4,468097142;4,296705151;4,107137215
20160512;-3,550668846;1,003352899;0,808713583;0,678665844
20160513;0,686109038;-0,521323253;-0,579951915;-0,637403207
20160516;4,348511194;2,355480802;2,644409496;2,666281889
20160517;-0,986850114;0,631045351;0,625191106;0,680547062
20160518;0,165152804;-0,712761392;-0,584738031;-0,47990494
20160519;-0,995033085;-0,24554954;-0,222694697;-0,2408189
20160520;-0,501254182;-0,18455865;-0,141973455;-0,180995525
20160523;-3,928771707;-0,76234015;-0,692467125;-0,605695371
20160524;1,039870722;0,536304916;0,509633149;0,505000568
20160525;1,199671629;2,112542097;1,955369563;1,863654256
20160526;2,68923769;-0,119521927;-0,158196592;-0,23598831
20160527;0,165700121;-0,43947334;-0,37672296;-0,276025412
20160530;1,315808458;0,817470408;0,791456446;0,747446438
20160531;-0,327332534;-0,93766273;-0,890830399;-0,885745383
20160601;-2,154184377;-0,341331523;-0,278773578;-0,277173015
20160602;1,000008333;0,641541896;0,61624288;0,612710683
20160603;-1,335579118;-0,802572526;-0,835825761;-0,850900553
20160606;4,276967639;1,816598513;1,841453875;1,850810854
20160607;-1,459879942;1,745313446;1,788886903;1,798018472
20160608;-0,163532334;2,058754772;2,078839046;2,029467473
20160609;0,163532334;-1,07219101;-1,062628595;-1,000102684
20160610;-2,649161545;-2,751661559;-2,726650596;-2,67143781
20160613;-1,692087749;-0,37664828;-0,373171404;-0,351219873
20160614;0;-1,038140687;-0,96886571;-0,962395722
20160615;0,849622783;-1,740934658;-1,602277419;-1,571389868
20160616;-3,442680775;-3,702585998;-3,639007752;-3,57144375
20160617;-0,702990593;4,110167569;4,082199452;4,011532478
20160620;3,296048585;2,965554927;3,04853378;3,027555789
20160621;-5,255149533;-0,059247558;-0,058508047;0,019362959
20160622;2,311213988;-1,472663431;-1,295914464;-1,207650049
20160623;-0,705470298;2,04392471;1,976387587;1,998320449
20160624;-13,02498044;-5,035296396;-5,107916053;-5,06262706
20160627;-3,905943584;-2,616032828;-2,623846423;-2,537480118
20160628;-1,691372244;2,96658479;3,071456529;3,101656509
20160629;-3,692058861;4,096814706;3,997775639;3,966525639
20160630;-1,112358522;-3,187441964;-3,217225294;-3,231739293
20160701;3,300629647;1,279249906;1,444854428;1,531543779
20160704;7,302513501;-0,497761107;-0,393778812;-0,410036697
20160705;-5,373193208;-4,365367793;-4,272259613;-4,215987467
20160706;-2,580788396;1,73629827;1,694436784;1,71981983
20160707;-0,218102595;-5,043085363;-4,980282248;-4,849933385
20160708;-0,657176516;0,772867737;0,805259702;0,859634186
20160711;-2,672764891;-1,096667265;-1,018252328;-0,859634186
20160712;4,415728404;4,68835859;4,482251056;4,327003794
20160713;3,397354332;-4,666739305;-4,67433307;-4,643359642
20160714;-0,208986492;2,371146013;2,364475786;2,255734742
20160715;3,089844155;0,505370627;0,395627793;0,268124323
20160718;-1,636028311;-1,374664769;-1,402136605;-1,452307684
20160719;-3,781963327;-0,640890893;-0,570645108;-0,502829469
20160720;0,427351078;1,08708307;0,991255612;0,94074071
20160721;-0,641713432;-2,077829921;-2,185299649;-2,251541719
20160722;-1,950224323;-1,110034251;-1,143362688;-1,091270057
20160725;0,654309859;-2,145862673;-2,104879289;-2,043105191
20160726;-1,754430965;0,334859114;0,221336965;0,109733359
20160727;0,441501821;-2,961849892;-2,802674547;-2,65862083
20160728;-1,10743103;-1,560738589;-1,591666162;-1,661466149
20160729;-1,34531177;0,691565688;0,798999799;0,901516135
20160801;-1,135085967;-3,245294719;-3,188073185;-3,145199999
20160802;0,90909717;-0,810106885;-0,872338433;-0,883726682
20160803;4,857467015;3,062665758;2,917019331;2,809949961
20160804;1,284814248;2,723592083;2,610521639;2,51190601
20160805;0,636269379;-0,045167119;-0,04482295;-0,066467267
20160808;4,546237408;2,498456972;2,479648853;2,451961717
20160809;-1,424235672;-0,907386994;-0,834436111;-0,803391576
20160810;-2,279891496;-2,089259415;-2,049525961;-1,981570783
20160811;2,279891496;4,418523147;4,252210152;4,052842241
20160812;0,408998525;1,999851619;1,922725329;1,861699633
20160815;-1,8538121;2,895712186;2,81649993;2,729133614
20160816;-2,31345754;1,803697187;1,773927647;1,718776515
20160817;-4,570980696;1,251530264;1,205317927;1,195709742
20160818;4,35798807;2,064794419;2,114076561;2,097499223
20160819;1,691372244;-0,019652157;0,078170807;0,096946202
20160822;2,688890022;-3,438963433;-3,236014371;-3,189874708
20160823;-3,954729709;1,614240056;1,521855563;1,489452617
20160824;-2,146005102;-1,838249925;-1,946484651;-1,990907885
20160825;2,146005102;1,256094311;1,148395818;1,139670438
20160826;-0,212539931;0,502059494;0,459679035;0,45621422
20160829;0;-1,330933137;-1,405645634;-1,395000701
20160830;-3,243527575;-1,823260586;-1,466720121;-1,39438452
20160831;-1,773882434;-3,849042375;-3,879752229;-3,847023802
20160901;-2,033968424;-3,119161248;-3,093694628;-3,109941791
20160902;-7,095173597;2,991120257;2,966683604;2,921005029
20160905;-3,745756253;1,693879162;1,680358798;1,667052567
20160906;4,963798109;-0,779854305;-0,752669244;-0,68429505
20160907;-2,948616565;1,511998565;1,541055071;1,568983466
20160908;1,73057471;4,103872801;4,129305528;4,172285859
20160909;0;-4,041366288;-3,964118623;-3,947221826
20160912;-1,233061246;0,643623108;0,699016004;0,733051542
20160913;0;-2,55725526;-2,552270502;-2,527099041
20160914;-1,248455666;-2,689780232;-2,705458438;-2,656702738
20160915;3,941396854;1,601072713;1,606546281;1,568825901
20160916;5,177626952;-1,775707116;-1,757815894;-1,67572062
20160919;0,913248356;0,392499414;0,388517648;0,405593469
20160920;-5,608946665;-0,152455654;-0,129338237;-0,127904515
20160921;1,194757342;2,049473093;1,986183818;1,901599663
20160922;4,86770484;1,73586069;1,926761176;1,98929063
20160923;2,678731596;-3,763540169;-3,654435587;-3,592700509
20160926;1,746769304;3,131959123;3,071950063;2,995929522
20160927;-4,199512104;-2,957780981;-2,985928552;-2,889648292
20160928;11,09879925;5,748466038;5,682397367;5,477141123
20160929;1,404235712;1,150946577;1,239272306;1,307208157
20160930;-1,202419297;0,760003658;0,811162821;0,842564013
20161003;6,818609452;1,385063693;1,389318893;1,356609953
20161004;-1,901197949;-0,039308177;-0,058314707;-0,019251131
20161005;5,052524519;1,927442128;1,963867506;1,925886581
20161006;6,704450263;1,245584754;1,250489959;1,220099603
20161007;-2,943935545;-1,110696979;-1,079045018;-1,031420302
20161010;-0,528635592;2,303328248;2,295491196;2,292096991
20161011;-4,148475827;-1,383252752;-1,367190507;-1,354003807
20161012;1,643872634;-1,151423199;-1,061621345;-1,013522189
20161013;2,327768487;0,423729448;0,437387785;0,432941853
20161014;2,792502571;-0,153875776;-0,113916853;-0,131566601
20161017;1,027406298;-0,831163575;-0,762780205;-0,69831368
20161018;1,353658572;0,310077768;0,401184987;0,453515517
20161019;-4,820210182;1,897517402;1,832487284;1,775249835
20161020;-1,600034135;-2,479704181;-2,214531684;-1,982855836
20161021;5,406722127;0,775498264;0,838579338;0,809111574
20161024;-1,36754268;-0,619916747;-0,494673764;-0,413146128
20161025;0;-1,310532204;-1,228186615;-1,192631268
20161026;2,212856251;-1,45874414;-1,45791955;-1,47841965
20161027;-2,212856251;1,091203345;1,057193893;0,988037679
20161028;1,197619105;-1,799031703;-1,83314347;-1,831762722
20161031;0,3395589;-4,17020844;-4,074085533;-3,94749338
20161101;2,179465983;-0,97158387;-0,712471207;-0,60277458
20161102;3,423317164;-2,694899928;-2,607763667;-2,489416454
20161103;4,082199452;-1,094314107;-0,990420065;-0,934101239
20161104;-1,394290597;-1,675226819;-1,429052793;-1,301445741
20161107;-2,848293813;1,242793713;1,386688887;1,447324687
20161108;-1,292425098;-0,23863771;-0,042381861;0,083263952
20161109;-0,325733187;0,692643462;0,507400666;0,498133035
20161110;-3,485830105;-1,127994607;-1,060005685;-1,103373326
20161111;-4,314733116;-2,406562769;-2,372334676;-2,372490011
20161114;-4,694002488;-0,717652777;-0,744800814;-0,774697225
20161115;5,921011747;5,516828871;5,288613245;5,095839278
20161116;-3,366128257;-0,683909483;-0,690596027;-0,617794387
20161117;6,115442315;-0,300687512;-0,042007982;0,082593439
20161118;-5,576357452;0,792719738;0,774305428;0,760772663
20161121;-1,808367543;4,26129634;4,084700984;3,995312064
20161122;0,54595222;0,448888736;0,279776362;0,176973795
20161123;-2,201923824;-0,346691486;-0,219758354;-0,216343874
20161124;-0,931973195;0,102092913;0,039992002;0
20161125;-6,578774054;-3,657930678;-3,623437303;-3,547110671
20161128;-5,340077673;2,094756109;1,990830246;1,919444726
20161129;-3,871451218;-3,932022059;-3,916381577;-3,834857007
20161130;0,43763746;9,122901293;8,831017968;8,530016127
20161201;-2,655023209;3,971026567;3,828308031;3,589654603
20161202;-3,653374333;0,959416953;1,020789032;1,120561156
20161205;1,614798641;0,877519342;0,812792337;0,787687567
20161206;2,931438767;-1,855477132;-1,705411434;-1,581628944
20161207;-4,546237408;-1,73949958;-1,604756378;-1,515042213
20161208;6,961283431;1,665301839;1,513223191;1,388150144
20161209;-3,307909098;0,813162862;0,838961696;0,848916865
20161212;8,794517106;2,472403704;2,351360238;2,311213988
20161213;-1,656352567;0,053855131;0,035473573;0,122947236
20161214;4,670899797;-3,3208671;-3,13426232;-3,0475494
20161215;-3,636764417;0,222387045;0,109729345;0,054274085
20161216;1,834913867;2,178974793;2,008572003;1,88127021
20161219;3,376686247;-0,52665154;-0,502874623;-0,426894992
20161220;2,507363755;0,779907825;0,860528795;0,922646716
20161221;10,30721851;-1,621017191;-1,438356333;-1,333471621
20161222;4,534781998;1,026943536;0,97961421;0,935328446
20161223;2,433210066;0,19697383;0,194776511;0,193033314
20161227;1,589858607;1,649997515;1,579534419;1,513730513
20161228;0;0,228491179;0,243478381;0,275909815
20161229;0,472070113;-0,193304691;-0,121665088;-0,068906118
20161230;3,091436291;-0,052784377;-0,017392817;0,017230981
20170102;-6,768909034;#N/A;#N/A;#N/A
20170103;-12,10456813;-2,404604236;-2,37624487;-2,318186599
20170104;5,193646986;1,769008876;1,678039904;1,609270342
20170105;-7,800871017;0,758715594;0,680809123;0,605485804
20170106;-4,831857727;0,36845379;0,347343177;0,327163443
20170109;4,453785443;-3,856243599;-3,744697509;-3,64122144
20170110;4,445176257;-2,394662225;-2,367621066;-2,344984797
20170111;0,180995525;2,685465775;2,439589403;2,344984797
20170112;-9,079957225;1,638053006;1,588043008;1,574278555
20170113;0;-1,004853243;-1,03203763;-1,058584338
20170116;-7,182573457;0,736684672;0,659597721;0,618868565
20170117;6,187540372;-0,700622645;-0,605954447;-0,512504435
20170118;-3,252319171;-2,834086746;-2,773172728;-2,711847963
20170119;7,174390486;0,4441162;0,513291686;0,508444894
20170120;4,328050836;2,426019573;2,331360673;2,309654186
20170123;-1,858789577;-0,469654042;-0,627186;-0,692658839
20170124;-4,607340762;0,379507097;0,394690143;0,373566209
20170125;-2,184793953;-0,772898608;-0,873835253;-0,92068639
20170126;4,322873455;1,91230919;1,8456602;1,74561428
20170127;-5,535009508;-1,40834844;-1,45238118;-1,496902125
20170130;4,956415802;-0,684564014;-0,644355192;-0,60509172
20170131;3,609128656;0,468891752;0,394265744;0,338590718
20170201;-1,503787736;2,171290141;2,141106299;2,094962631
20170202;-0,951481964;-0,423430414;-0,473809783;-0,506507065
20170203;-1,347469858;0,441034498;0,526317004;0,576169206
20170206;-1,169603976;-1,937321766;-1,854357771;-1,756279776
20170207;1,363214879;-1,209728574;-1,382055562;-1,463527818
20170208;0,962471337;0,127076354;0,252707716;0,305179305
20170209;1,332084398;0,920999738;0,950935667;0,963261105
20170210;-3,266380682;1,905158665;1,875165505;1,811994338
20170213;-4,391923393;-1,977088177;-1,946619599;-1,954115521
20170214;4,587045407;0,681250394;0,587974968;0,531916148
20170215;-1,176484158;-0,393842256;-0,338108695;-0,354296208
20170216;-2,59754864;-0,179533262;-0,178412179;-0,17761994
20170217;0,806455984;0,287098708;0,196235903;0,142121182
20170220;2,184793953;0,660775688;0,426819072;0,354421778
20170221;-0,788958728;0,850767273;0,724961181;0,511690574
20170222;0,395257432;-1,276613082;-1,132755475;-1,025287398
20170223;5,37557433;1,382265496;1,413950739;1,39393523
20170224;0,744882401;-0,901623716;-0,757512651;-0,668075621
20170227;-3,588675933;0,195156631;0,300167966;0,317013298
20170228;0,766287275;0,159390807;0,211342101;0,245872972
20170301;12,03243331;-0,265792661;-0,317180883;-0,316233573
20170302;-7,736721498;-2,297301317;-2,303056357;-2,260083742
20170303;2,348798131;1,47777063;1,416682888;1,429616914
20170306;-1,983834222;0,196586606;0,177904334;0,159560357
20170307;-2,023988135;-0,16081483;-0,231337411;-0,266075545
20170308;-2,636687584;-5,155686349;-5,042163861;-4,970532525
20170309;-2,121583915;-1,747432878;-1,719781591;-1,675333302
20170310;0,776702934;-1,583656118;-1,594807555;-1,626674467
20170313;-0,193610903;-0,03894081;-0,077504363;-0,077205177
20170314;-0,973717528;-0,840916269;-0,934768248;-0,931141548
20170315;1,745922137;1,732740714;1,668645624;1,604674355
20170316;-0,966191091;-0,135200407;-0,134783885;-0,134344133
20170317;-0,194363521;0,038647343;0,096292737;0,153521427
20170320;-2,96171697;-0,27084559;-0,308463711;-0,326515223
20170321;-1,007057856;-1,286818303;-1,165287997;-1,044294928
20170322;0,605450891;-0,629923343;-0,627084163;-0,624026986
20170323;0,201005093;-0,1581028;-0,413671426;-0,509905008
20170324;-4,308358614;0,473560475;0,511912912;0,588121672
20170327;-2,97894368;-0,098473666;-0,039285013;0,019544611
20170328;2,348026761;1,136375865;1,016427828;0,953036485
20170329;0,421053254;2,154758242;2,144854341;2,080029194
20170330;3,306086226;1,116695621;1,149113144;1,182779207
20170331;-4,787594805;0,750050394;0,746411377;0,743774347
20170403;3,766135464;-0,768873924;-0,708958193;-0,631854918
20170404;-4,62267175;1,95737445;1,910118343;1,865415621
20170405;3,590670846;0,350133961;0,348400462;0,328827479
20170406;4,859255524;0,970259328;0,983614488;0,943916974
20170407;-3,417417981;0,635614598;0,650408797;0,666248976
20170410;-2,066189206;1,330715555;1,41262966;1,460920335
20170411;1,656352567;0,445593822;0,495927336;0,529195096
20170412;1,224505096;-0,660186179;-0,531445006;-0,423131802
20170413;0,404858853;0,053691276;0,124256695;0,158884313
20170418;-1,834913867;-0,852612875;-0,790517951;-0,767655292
20170419;-0,619197025;-3,636089669;-3,692896891;-3,705817857
20170420;-1,670184962;0,113293063;0,056132474;0,037188546
20170421;-3,863141314;-1,96290247;-1,926405182;-1,857638557
20170424;1,520116133;-0,695251931;-0,592906012;-0,626961301
20170425;-3,063696946;0,964327627;0,840501605;0,740533148
20170426;2,415046023;-0,304820202;-0,227272825;-0,188608128
20170427;-1,310062405;-1,132123768;-1,163358215;-1,177377824
20170428;0,438597194;0,442861993;0,459330951;0,476418243
20170502;-2,660910873;-2,078913858;-2,143913726;-2,173576741
20170503;-1,129955525;0,65185416;0,608859781;0,567349658
20170504;2,690745292;-4,861297963;-4,710761726;-4,570285522
20170505;1,318700428;1,477252962;1,547892412;1,560157266
